Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,adult_child,value,se,asterisk,Percent,sample_size,caption
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Always,Adults,77382.91774167401,1915.22011247892,,FALSE,12108,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Usually,Adults,41104.569502784994,1271.9061440780902,,FALSE,12108,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,Adults,20952.411154240002,742.997395074988,,FALSE,12108,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,Adults,6898.194391397,323.205621498616,,FALSE,12108,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Always,Children,37951.890978639,1150.7336590316802,,FALSE,5267,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Usually,Children,7822.90092407,453.765480282825,,FALSE,5267,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,Children,2636.770244694,232.273668583199,,FALSE,5267,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,Children,114.241672591,54.0016369215281,*,FALSE,5267,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,Adults,35309.176426477,1029.18608229175,,FALSE,5494,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Usually,Adults,15260.391956108,603.300303443964,,FALSE,5494,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), United States"
