Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,adult_child,value,se,asterisk,Percent,sample_size,caption
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Always,Adults,82246.902207708,2330.22294753081,,FALSE,12035,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Usually,Adults,41081.041025485,1534.78962508324,,FALSE,12035,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,Adults,19742.760126815,755.01923114085,,FALSE,12035,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,Adults,4080.850616155,286.304704390049,,FALSE,12035,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Always,Children,41681.007067569,1463.9919132224802,,FALSE,5814,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Usually,Children,6393.408044369,539.224773775573,,FALSE,5814,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,Children,2665.3039685100002,213.90441433387898,,FALSE,5814,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,Children,159.84114434999998,40.5729487886705,,FALSE,5814,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,Adults,39524.766115993996,1323.99647063512,,FALSE,5318,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Usually,Adults,13880.324981648,694.1971365552749,,FALSE,5318,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), United States"
