Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,adult_child,value,se,asterisk,Percent,sample_size,caption
2016,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Always,Adults,81287.103966214,2253.38597462334,,FALSE,11773,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), United States"
2016,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Usually,Adults,38624.958683424,1355.39668199473,,FALSE,11773,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), United States"
2016,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,Adults,19553.827342919,710.6830955623091,,FALSE,11773,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), United States"
2016,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,Adults,4352.312780247,294.46805313159797,,FALSE,11773,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), United States"
2016,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Always,Children,41846.7009825,1560.33111737091,,FALSE,5496,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
2016,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Usually,Children,5542.180285830001,376.429095654637,,FALSE,5496,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
2016,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,Children,2886.502650926,226.21341221232402,,FALSE,5496,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
2016,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,Children,81.869983643,29.3732112182309,*,FALSE,5496,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
2016,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,Adults,37833.488985874,1210.3463761722899,,FALSE,4997,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), United States"
2016,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Usually,Adults,12249.319927414,505.225249966401,,FALSE,4997,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), United States"
2016,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Sometimes/Never,Adults,6217.892213472001,371.806337416154,,FALSE,4997,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), United States"
2016,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Don't know/Non-response,Adults,1487.2477428870002,156.149991581692,,FALSE,4997,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), United States"
2016,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,Children,13829.63214675,682.239122349408,,FALSE,1649,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), United States"
