Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,asterisk,Percent,sample_size,caption
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Anti-Infectives,(none),ind,(none),Total,63433.559870328005,2007.48092443288,,FALSE,5185,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Antihyperlipidemic Agents,(none),ind,(none),Total,14209.374213116,592.6175205282509,,FALSE,1139,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Antineoplastics,(none),ind,(none),Total,6220.374409617,387.734479961436,,FALSE,502,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Cardiovascular Agents,(none),ind,(none),Total,43344.831658228,1429.8717445377902,,FALSE,3589,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Central Nervous System Agents,(none),ind,(none),Total,60292.67632566101,1746.10060718878,,FALSE,5146,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Coagulation Modifiers,(none),ind,(none),Total,4652.33201903,334.281672127234,,FALSE,377,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Gastrointestinal Agents,(none),ind,(none),Total,19531.472624615,763.5023598010281,,FALSE,1628,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Hormones/Hormone Modifiers,(none),ind,(none),Total,52211.031204445,1692.7605305116501,,FALSE,4194,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Miscellaneous Agents,(none),ind,(none),Total,6043.016226131,349.55741017559995,,FALSE,486,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Nutritional Products,(none),ind,(none),Total,16848.854284216002,722.751464472229,,FALSE,1396,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Respiratory Agents,(none),ind,(none),Total,47056.64697109,1685.42620560849,,FALSE,3968,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Topical Agents,(none),ind,(none),Total,55830.757005286,1689.2466050191501,,FALSE,4560,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Psychotherapeutic Agents,(none),ind,(none),Total,22991.431283095,940.15276204725,,FALSE,1859,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Immunologic Agents,(none),ind,(none),Total,1171.927578207,157.46063603981298,,FALSE,86,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ACETAMINOPHEN,(none),ind,(none),Total,4476.15793669,262.362410970331,,FALSE,463,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ACETAMINOPHEN-CODEINE,(none),ind,(none),Total,6527.173969454,369.942943568277,,FALSE,550,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ACETAMINOPHEN-HYDROCODONE,(none),ind,(none),Total,8390.98846414,499.33036826677704,,FALSE,666,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ACETAMINOPHEN-OXYCODONE,(none),ind,(none),Total,2867.652631013,249.416602394518,,FALSE,229,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ACYCLOVIR,(none),ind,(none),Total,839.1646622320001,143.180970231904,,FALSE,62,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ALBUTEROL,(none),ind,(none),Total,9979.018113949001,485.505648279125,,FALSE,875,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ALBUTEROL-IPRATROPIUM,(none),ind,(none),Total,826.9231891860001,134.537868705313,,FALSE,64,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ALENDRONATE,(none),ind,(none),Total,1643.062256491,162.386645723383,,FALSE,127,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ALLOPURINOL,(none),ind,(none),Total,1126.717283851,145.735650667698,,FALSE,85,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ALPRAZOLAM,(none),ind,(none),Total,2549.720617165,230.280607638617,,FALSE,222,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,AMITRIPTYLINE,(none),ind,(none),Total,2604.361796355,216.239686589145,,FALSE,219,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,AMLODIPINE,(none),ind,(none),Total,3779.699791834,273.470396717623,,FALSE,337,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,AMOXICILLIN,(none),ind,(none),Total,22748.362184077,972.922719142575,,FALSE,1896,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,AMOXICILLIN-CLAVULANATE,(none),ind,(none),Total,4606.268572056,345.711229937498,,FALSE,363,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ASPIRIN,(none),ind,(none),Total,1797.02275169,195.77540395237,,FALSE,155,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ATENOLOL,(none),ind,(none),Total,5867.295967306,351.077770174289,,FALSE,463,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
1999,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ATORVASTATIN,(none),ind,(none),Total,5393.67966388,337.812692279064,,FALSE,430,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
