Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,asterisk,Percent,sample_size,caption
1998,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Anti-Infectives,(none),ind,(none),Total,66964.524929322,2067.92825354117,,FALSE,5400,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1998,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Antihyperlipidemic Agents,(none),ind,(none),Total,12034.0943551581,564.22214397678,,FALSE,955,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1998,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Antineoplastics,(none),ind,(none),Total,5166.68429893769,359.01962653768203,,FALSE,413,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1998,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Cardiovascular Agents,(none),ind,(none),Total,41359.498340345504,1355.8141138471701,,FALSE,3432,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1998,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Central Nervous System Agents,(none),ind,(none),Total,60762.8689812048,1586.62007399912,,FALSE,5305,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1998,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Coagulation Modifiers,(none),ind,(none),Total,3904.21967931455,313.754575466786,,FALSE,338,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1998,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Gastrointestinal Agents,(none),ind,(none),Total,18804.5479365074,680.237378182802,,FALSE,1646,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1998,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Hormones/Hormone Modifiers,(none),ind,(none),Total,48754.1427190949,1473.27783069098,,FALSE,3895,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1998,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Miscellaneous Agents,(none),ind,(none),Total,5545.403883628989,340.293918105136,,FALSE,444,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1998,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Nutritional Products,(none),ind,(none),Total,16140.4336783328,703.902880313282,,FALSE,1426,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1998,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Respiratory Agents,(none),ind,(none),Total,45291.4737833998,1476.8180506491601,,FALSE,3827,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1998,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Topical Agents,(none),ind,(none),Total,55691.1761533516,1702.84922778095,,FALSE,4514,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1998,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Psychotherapeutic Agents,(none),ind,(none),Total,22210.965187962403,784.736075315289,,FALSE,1921,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1998,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Immunologic Agents,(none),ind,(none),Total,948.973600789914,124.410633418443,,FALSE,83,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
1998,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ACETAMINOPHEN,(none),ind,(none),Total,4234.751161273481,296.16017142719403,,FALSE,473,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
1998,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ACETAMINOPHEN-CODEINE,(none),ind,(none),Total,7105.3321558293,359.602920163322,,FALSE,634,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
1998,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ACETAMINOPHEN-HYDROCODONE,(none),ind,(none),Total,7654.546342412609,465.47760100831204,,FALSE,638,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
1998,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ACETAMINOPHEN-OXYCODONE,(none),ind,(none),Total,3103.42770297595,237.551792049749,,FALSE,228,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
