Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,value_rd,se_rd,asterisk,Percent,sample_size,caption
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Anti-Infectives,,ind,,Total,58108.61325609,2481.37906769918,58109,2481,,FALSE,3988,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Antineoplastics,,ind,,Total,4437.012541599,336.29969613201996,4437,336,,FALSE,350,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Cardiovascular Agents,,ind,,Total,76199.77860111,2797.91931310571,76200,2798,,FALSE,6128,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Central Nervous System Agents,,ind,,Total,77887.802841817,3024.89574106051,77888,3025,,FALSE,5838,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Coagulation Modifiers,,ind,,Total,12107.973801315,601.7973941528589,12108,602,,FALSE,1051,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Gastrointestinal Agents,,ind,,Total,32281.497155565998,1420.9535923035,32281,1421,,FALSE,2569,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Hormones/Hormone Modifiers,,ind,,Total,46613.446617265996,2011.6091421404199,46613,2012,,FALSE,3327,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Miscellaneous Agents,,ind,,Total,8517.684417712,546.6990763890279,8518,547,,FALSE,640,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Genitourinary Tract Agents,,ind,,Total,10389.549288044,583.171661347389,10390,583,,FALSE,860,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Nutritional Products,,ind,,Total,20113.368608491997,947.412162861476,20113,947,,FALSE,1618,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Respiratory Agents,,ind,,Total,36282.867809956,1664.4136939933,36283,1664,,FALSE,2725,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Topical Agents,,ind,,Total,40694.875451481,1720.3962926797599,40695,1720,,FALSE,3052,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Alternative Medicines,,ind,,Total,1362.888117917,160.944467249245,1363,161,,FALSE,113,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Psychotherapeutic Agents,,ind,,Total,39501.482120437,1774.3033855716901,39501,1774,,FALSE,2920,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Immunologic Agents,,ind,,Total,2153.94187904,250.560279944846,2154,251,,FALSE,135,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Metabolic Agents,,ind,,Total,64785.549344833,2368.2704989714,64786,2368,,FALSE,5329,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ACETAMINOPHEN,,ind,,Total,2703.476678857,253.30531007845198,2703,253,,FALSE,234,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ACETAMINOPHEN-CODEINE,,ind,,Total,1402.7066375529998,202.011002043148,1403,202,,FALSE,103,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ACETAMINOPHEN-HYDROCODONE,,ind,,Total,7972.417784825,530.0479544618311,7972,530,,FALSE,641,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ACETAMINOPHEN-OXYCODONE,,ind,,Total,2280.831998472,241.04105866712501,2281,241,,FALSE,192,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ACYCLOVIR,,ind,,Total,1322.764864344,177.895190849484,1323,178,,FALSE,96,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ALBUTEROL,,ind,,Total,19265.334597471,989.950389895916,19265,990,,FALSE,1451,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ALBUTEROL-IPRATROPIUM,,ind,,Total,794.788727873,105.77616700249901,795,106,,FALSE,86,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ALENDRONATE,,ind,,Total,1912.735442189,187.65085430829,1913,188,,FALSE,176,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ALLOPURINOL,,ind,,Total,3867.218145726,321.703319421687,3867,322,,FALSE,311,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ALPRAZOLAM,,ind,,Total,3336.1148114459997,300.856408770318,3336,301,,FALSE,256,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,AMITRIPTYLINE,,ind,,Total,1675.74490549,176.93566889943702,1676,177,,FALSE,145,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2022,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,AMLODIPINE,,ind,,Total,17789.649086169,801.8755686084121,17790,802,,FALSE,1543,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
