Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,asterisk,Percent,sample_size,caption
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,usc,Usual source of care,No usual source of health care,59564.661413358,1746.7135140641699,,FALSE,32654,"Usual source of care, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,usc,Usual source of care,Office-based,194138.015524218,4751.90631107318,,FALSE,32654,"Usual source of care, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,usc,Usual source of care,Hospital (not ER),47716.335035690005,2279.34348963491,,FALSE,32654,"Usual source of care, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,usc,Usual source of care,Emergency room,984.003501814,158.025404124894,,FALSE,32654,"Usual source of care, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,difficulty,Difficulty receiving needed care (2002-2017),Any care,31972.977789855,1206.69125762449,,FALSE,33292,"Difficulty receiving needed care, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,difficulty,Difficulty receiving needed care (2002-2017),Medical care,13786.498048947002,636.88487800442,,FALSE,33292,"Difficulty receiving needed care, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,difficulty,Difficulty receiving needed care (2002-2017),Dental care,18184.924633572,843.148252827557,,FALSE,33292,"Difficulty receiving needed care, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,difficulty,Difficulty receiving needed care (2002-2017),Prescription medicines,10314.676190592001,567.823512713589,,FALSE,33292,"Difficulty receiving needed care, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,rsn_ANY,Reasons for difficulty receiving needed care (2002-2017),Couldn't afford,18560.535584747002,815.51592744135,,FALSE,3246,"Reasons for difficulty among persons with difficulty receiving needed care, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,rsn_ANY,Reasons for difficulty receiving needed care (2002-2017),Insurance related,4067.33154759,355.36714027799,,FALSE,3246,"Reasons for difficulty among persons with difficulty receiving needed care, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,rsn_ANY,Reasons for difficulty receiving needed care (2002-2017),Other,11689.600554749,667.948993895759,,FALSE,3246,"Reasons for difficulty among persons with difficulty receiving needed care, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,rsn_MD,Reasons for difficulty receiving needed medical care (2002-2017),Couldn't afford,6777.756191386,386.907734818255,,FALSE,1394,"Reasons for difficulty among persons with difficulty receiving needed medical care, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,rsn_MD,Reasons for difficulty receiving needed medical care (2002-2017),Insurance related,1287.4675431629998,155.132952262904,,FALSE,1394,"Reasons for difficulty among persons with difficulty receiving needed medical care, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,rsn_MD,Reasons for difficulty receiving needed medical care (2002-2017),Other,5989.983472214,387.597507722887,,FALSE,1394,"Reasons for difficulty among persons with difficulty receiving needed medical care, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,rsn_DN,Reasons for difficulty receiving needed dental care (2002-2017),Couldn't afford,13258.650559722,685.515839115562,,FALSE,1914,"Reasons for difficulty among persons with difficulty receiving needed dental care, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,rsn_DN,Reasons for difficulty receiving needed dental care (2002-2017),Insurance related,1404.41492631,201.42993566388898,,FALSE,1914,"Reasons for difficulty among persons with difficulty receiving needed dental care, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,rsn_DN,Reasons for difficulty receiving needed dental care (2002-2017),Other,3765.28423991,347.029514716611,,FALSE,1914,"Reasons for difficulty among persons with difficulty receiving needed dental care, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,rsn_PM,Reasons for difficulty receiving needed prescription medicines (2002-2017),Couldn't afford,5453.619110274,349.652628969297,,FALSE,1011,"Reasons for difficulty among persons with difficulty receiving needed prescription medicines, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,rsn_PM,Reasons for difficulty receiving needed prescription medicines (2002-2017),Insurance related,1696.735262165,193.087099233929,,FALSE,1011,"Reasons for difficulty among persons with difficulty receiving needed prescription medicines, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,rsn_PM,Reasons for difficulty receiving needed prescription medicines (2002-2017),Other,3329.7229549480003,314.604610820415,,FALSE,1011,"Reasons for difficulty among persons with difficulty receiving needed prescription medicines, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Access to Care,usc,Usual source of care,No usual source of health care,989.137717979,118.044426556123,,FALSE,2376,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Access to Care,usc,Usual source of care,Office-based,14032.996937713,579.557137363799,,FALSE,2376,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Access to Care,usc,Usual source of care,Hospital (not ER),3780.039074151,339.401752131043,,FALSE,2376,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Access to Care,usc,Usual source of care,Emergency room,62.68494769,23.9012507019562,*,FALSE,2376,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Access to Care,usc,Usual source of care,No usual source of health care,4883.057863501001,320.524787200132,,FALSE,6760,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Access to Care,usc,Usual source of care,Office-based,38558.518453096,1490.83965576086,,FALSE,6760,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Access to Care,usc,Usual source of care,Hospital (not ER),9531.388362577001,642.072917769697,,FALSE,6760,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Access to Care,usc,Usual source of care,Emergency room,98.529677595,32.2763902693241,*,FALSE,6760,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Access to Care,usc,Usual source of care,No usual source of health care,37806.765143075,1224.7722621502398,,FALSE,11790,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Access to Care,usc,Usual source of care,Office-based,55368.387279862,1745.12437285401,,FALSE,11790,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Access to Care,usc,Usual source of care,Hospital (not ER),14866.039078962,777.214693434788,,FALSE,11790,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Access to Care,usc,Usual source of care,Emergency room,506.318924504,101.720551239241,,FALSE,11790,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Access to Care,usc,Usual source of care,No usual source of health care,13047.802200176,531.743034292601,,FALSE,7860,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Access to Care,usc,Usual source of care,Office-based,54462.635260298,1653.18366299351,,FALSE,7860,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Access to Care,usc,Usual source of care,Hospital (not ER),12714.171196842,654.218223604457,,FALSE,7860,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Access to Care,usc,Usual source of care,Emergency room,232.159776083,59.270561529933495,,FALSE,7860,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Access to Care,usc,Usual source of care,No usual source of health care,2837.898488627,250.216193718478,,FALSE,3868,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Access to Care,usc,Usual source of care,Office-based,31715.477593249,1320.74717241097,,FALSE,3868,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Access to Care,usc,Usual source of care,Hospital (not ER),6824.697323158,508.934943206411,,FALSE,3868,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Access to Care,usc,Usual source of care,Emergency room,--,--,,FALSE,3868,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Access to Care,usc,Usual source of care,No usual source of health care,5872.19558148,375.71990450295704,,FALSE,9136,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Access to Care,usc,Usual source of care,Office-based,52591.515390809,1748.89358524442,,FALSE,9136,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Access to Care,usc,Usual source of care,Hospital (not ER),13311.427436728001,885.745830676674,,FALSE,9136,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Access to Care,usc,Usual source of care,Emergency room,161.21462528499998,46.9094966822408,,FALSE,9136,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Access to Care,usc,Usual source of care,No usual source of health care,50854.567343250994,1496.5376790064402,,FALSE,19650,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Access to Care,usc,Usual source of care,Office-based,109831.02254016,2956.2589670161697,,FALSE,19650,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Access to Care,usc,Usual source of care,Hospital (not ER),27580.210275804002,1228.49562703554,,FALSE,19650,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Access to Care,usc,Usual source of care,Emergency room,738.478700587,129.30846074826601,,FALSE,19650,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Access to Care,usc,Usual source of care,No usual source of health care,59564.661413358,1746.7135140641699,,FALSE,32654,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Access to Care,usc,Usual source of care,Office-based,194138.015524218,4751.90631107318,,FALSE,32654,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Access to Care,usc,Usual source of care,Hospital (not ER),47716.335035690005,2279.34348963491,,FALSE,32654,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Access to Care,usc,Usual source of care,Emergency room,984.003501814,158.025404124894,,FALSE,32654,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Access to Care,difficulty,Difficulty receiving needed care (2002-2017),Any care,675.1266541580001,114.61461591716899,,FALSE,2405,"Difficulty receiving needed care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Access to Care,difficulty,Difficulty receiving needed care (2002-2017),Medical care,339.423262128,85.51423276397361,,FALSE,2405,"Difficulty receiving needed care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Access to Care,difficulty,Difficulty receiving needed care (2002-2017),Dental care,233.773663134,53.827199960455296,,FALSE,2405,"Difficulty receiving needed care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Access to Care,difficulty,Difficulty receiving needed care (2002-2017),Prescription medicines,191.622987778,68.3404730190775,*,FALSE,2405,"Difficulty receiving needed care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Access to Care,difficulty,Difficulty receiving needed care (2002-2017),Any care,2537.502593572,220.41696148578902,,FALSE,6857,"Difficulty receiving needed care, number of people in thousands (standard errors), by age groups, United States"
2011,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Access to Care,difficulty,Difficulty receiving needed care (2002-2017),Medical care,786.540702772,111.759422439505,,FALSE,6857,"Difficulty receiving needed care, number of people in thousands (standard errors), by age groups, United States"
