Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,asterisk,Percent,sample_size,caption
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,usc,Usual source of care,No usual source of health care,61549.539612834,1968.7262119813402,,FALSE,32901,"Usual source of care, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,usc,Usual source of care,Office-based,179164.93281193302,5109.41265092751,,FALSE,32901,"Usual source of care, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,usc,Usual source of care,Hospital (not ER),69751.139220755,2863.2298908767,,FALSE,32901,"Usual source of care, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,usc,Usual source of care,Emergency room,1144.532039236,152.95281270857998,,FALSE,32901,"Usual source of care, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,difficulty,Difficulty receiving needed care (2002-2017),Any care,33340.068649340996,1360.60790651928,,FALSE,33557,"Difficulty receiving needed care, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,difficulty,Difficulty receiving needed care (2002-2017),Medical care,13634.673058,630.3056038822331,,FALSE,33557,"Difficulty receiving needed care, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,difficulty,Difficulty receiving needed care (2002-2017),Dental care,17416.289846022,878.191029997014,,FALSE,33557,"Difficulty receiving needed care, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,difficulty,Difficulty receiving needed care (2002-2017),Prescription medicines,11152.385702126001,600.508385758163,,FALSE,33557,"Difficulty receiving needed care, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,rsn_ANY,Reasons for difficulty receiving needed care (2002-2017),Couldn't afford,15032.0827486,787.6747242913731,,FALSE,3309,"Reasons for difficulty among persons with difficulty receiving needed care, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,rsn_ANY,Reasons for difficulty receiving needed care (2002-2017),Insurance related,6720.098730799,472.582443905243,,FALSE,3309,"Reasons for difficulty among persons with difficulty receiving needed care, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,rsn_ANY,Reasons for difficulty receiving needed care (2002-2017),Other,15109.18595949,712.152409062435,,FALSE,3309,"Reasons for difficulty among persons with difficulty receiving needed care, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,rsn_MD,Reasons for difficulty receiving needed medical care (2002-2017),Couldn't afford,4173.692980316,319.801760336876,,FALSE,1328,"Reasons for difficulty among persons with difficulty receiving needed medical care, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,rsn_MD,Reasons for difficulty receiving needed medical care (2002-2017),Insurance related,2405.0809854159997,192.004537259968,,FALSE,1328,"Reasons for difficulty among persons with difficulty receiving needed medical care, number of people in thousands (standard errors), United States"
2015,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,rsn_MD,Reasons for difficulty receiving needed medical care (2002-2017),Other,7451.344265899,442.379401524086,,FALSE,1328,"Reasons for difficulty among persons with difficulty receiving needed medical care, number of people in thousands (standard errors), United States"
