Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,asterisk,Percent,sample_size,caption
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,usc,Usual source of care,No usual source of health care,72345.574240924,2398.6496595715803,,FALSE,26727,"Usual source of care, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,usc,Usual source of care,Office-based,158092.804313933,4570.14195673424,,FALSE,26727,"Usual source of care, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,usc,Usual source of care,Hospital (not ER),64212.140339088,2928.62003380427,,FALSE,26727,"Usual source of care, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,usc,Usual source of care,Emergency room,821.3959022810001,142.556360149474,,FALSE,26727,"Usual source of care, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Any care,38715.471988767,1162.78894819785,,FALSE,29126,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Medical care,14298.195368312,606.931069884193,,FALSE,29126,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Dental care,29748.115306945998,868.1124699420061,,FALSE,29126,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Prescription medicines,9930.063272782,423.658823622956,,FALSE,29126,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Any care,56186.440216441995,1539.14859083726,,FALSE,29126,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Dental care,25107.949311202,939.683041497636,,FALSE,29126,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, United States"
