Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,asterisk,Percent,sample_size,caption
2007,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",201886.303288942,4345.2143119270595,,FALSE,29370,"Number of people in thousands (standard errors) by insurance coverage, all ages, United States"
2007,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",59272.0434341764,1595.57034810228,,FALSE,29370,"Number of people in thousands (standard errors) by insurance coverage, all ages, United States"
2007,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",40150.802607536505,1365.7686205513999,,FALSE,29370,"Number of people in thousands (standard errors) by insurance coverage, all ages, United States"
2007,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",181421.857410739,4091.37981912834,,FALSE,25819,"Number of people in thousands (standard errors) by insurance coverage, < 65, United States"
2007,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",41312.0745349821,1408.7465917711,,FALSE,25819,"Number of people in thousands (standard errors) by insurance coverage, < 65, United States"
2007,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",39881.6815090917,1361.184313814,,FALSE,25819,"Number of people in thousands (standard errors) by insurance coverage, < 65, United States"
2007,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_ge65,"Insurance coverage, 65+","65+, Medicare only",13333.4638910172,599.7590601710469,,FALSE,3551,"Number of people in thousands (standard errors) by insurance coverage, 65+, United States"
2007,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_ge65,"Insurance coverage, 65+","65+, Medicare and private",20118.6992141235,801.521678111911,,FALSE,3551,"Number of people in thousands (standard errors) by insurance coverage, 65+, United States"
2007,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_ge65,"Insurance coverage, 65+","65+, Medicare and other public",4618.17619684979,268.683872321249,,FALSE,3551,"Number of people in thousands (standard errors) by insurance coverage, 65+, United States"
2007,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_ge65,"Insurance coverage, 65+","65+, No medicare",623.196573851276,101.041465278495,,FALSE,3551,"Number of people in thousands (standard errors) by insurance coverage, 65+, United States"
