Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,asterisk,Percent,sample_size,caption
1998,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",197854.995687958,5401.81818295425,,FALSE,22953,"Number of people in thousands (standard errors) by insurance coverage, all ages, United States"
1998,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",43241.3393245548,1671.75708483681,,FALSE,22953,"Number of people in thousands (standard errors) by insurance coverage, all ages, United States"
1998,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",32437.3552588887,1344.4057087784,,FALSE,22953,"Number of people in thousands (standard errors) by insurance coverage, all ages, United States"
1998,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",178020.296039927,5080.92161109622,,FALSE,20182,"Number of people in thousands (standard errors) by insurance coverage, < 65, United States"
1998,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",28918.117618018197,1374.80462971619,,FALSE,20182,"Number of people in thousands (standard errors) by insurance coverage, < 65, United States"
1998,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",32285.8652208835,1343.66065689767,,FALSE,20182,"Number of people in thousands (standard errors) by insurance coverage, < 65, United States"
1998,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_ge65,"Insurance coverage, 65+","65+, Medicare only",10122.8786704465,592.414186958931,,FALSE,2771,"Number of people in thousands (standard errors) by insurance coverage, 65+, United States"
1998,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_ge65,"Insurance coverage, 65+","65+, Medicare and private",19532.453462920403,865.507143042904,,FALSE,2771,"Number of people in thousands (standard errors) by insurance coverage, 65+, United States"
1998,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_ge65,"Insurance coverage, 65+","65+, Medicare and other public",4200.343036090119,319.64762889258304,,FALSE,2771,"Number of people in thousands (standard errors) by insurance coverage, 65+, United States"
1998,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_ge65,"Insurance coverage, 65+","65+, No medicare",453.736223116435,89.5366201721353,,FALSE,2771,"Number of people in thousands (standard errors) by insurance coverage, 65+, United States"
1998,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",12286.1136628882,620.3659445982689,,FALSE,1726,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
1998,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",5373.70708110247,356.421019495288,,FALSE,1726,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
1998,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",1710.31942378813,175.30288931041198,,FALSE,1726,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
1998,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",37516.9705511681,1343.4632945625601,,FALSE,5175,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
1998,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",10108.3828609541,655.650468478085,,FALSE,5175,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
1998,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",5432.78760785328,394.021890145846,,FALSE,5175,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
1998,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",81107.9146340916,2432.1234674290104,,FALSE,8562,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
1998,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",8780.14173928642,472.157641489289,,FALSE,8562,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
1998,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",18879.2097731107,823.793482200267,,FALSE,8562,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
1998,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",47109.2971917791,1618.96314125983,,FALSE,4719,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
1998,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",4655.88593667523,317.861069909396,,FALSE,4719,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
1998,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",6263.54841613135,378.010123284559,,FALSE,4719,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
1998,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",19834.6996480316,873.736381959361,,FALSE,2771,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
