Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,asterisk,Percent,sample_size,caption
2017,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",220527.43030083503,4601.6012339883,,FALSE,30716,"Number of people in thousands (standard errors) by insurance coverage, all ages, United States"
2017,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",82754.95157771399,1938.78029506959,,FALSE,30716,"Number of people in thousands (standard errors) by insurance coverage, all ages, United States"
2017,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",21497.526647153,811.4608017093731,,FALSE,30716,"Number of people in thousands (standard errors) by insurance coverage, all ages, United States"
2017,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",192017.393634455,4320.64254139312,,FALSE,25829,"Number of people in thousands (standard errors) by insurance coverage, < 65, United States"
2017,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",58740.968115325,1675.09508251085,,FALSE,25829,"Number of people in thousands (standard errors) by insurance coverage, < 65, United States"
2017,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",21307.457428532998,806.403010928137,,FALSE,25829,"Number of people in thousands (standard errors) by insurance coverage, < 65, United States"
2017,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_ge65,"Insurance coverage, 65+","65+, Medicare only",18248.560316714997,713.366860108021,,FALSE,4887,"Number of people in thousands (standard errors) by insurance coverage, 65+, United States"
2017,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_ge65,"Insurance coverage, 65+","65+, Medicare and private",27803.82121325,892.115661531459,,FALSE,4887,"Number of people in thousands (standard errors) by insurance coverage, 65+, United States"
2017,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_ge65,"Insurance coverage, 65+","65+, Medicare and other public",5765.423145674,342.59750110996396,,FALSE,4887,"Number of people in thousands (standard errors) by insurance coverage, 65+, United States"
2017,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_ge65,"Insurance coverage, 65+","65+, No medicare",896.28467175,139.71654592688802,,FALSE,4887,"Number of people in thousands (standard errors) by insurance coverage, 65+, United States"
2017,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",11733.828217924001,643.188038388389,,FALSE,1899,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2017,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",32630.995745684002,1264.4149556764,,FALSE,5974,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2017,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",82758.929079095,2042.97259625747,,FALSE,10257,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
