Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,asterisk,Percent,sample_size,caption
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",200580.09495437398,5089.21089546809,,FALSE,31228,"Number of people in thousands (standard errors) by insurance coverage, all ages, United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",67556.678072589,2117.73754292956,,FALSE,31228,"Number of people in thousands (standard errors) by insurance coverage, all ages, United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",40437.203203284,1614.4328695992,,FALSE,31228,"Number of people in thousands (standard errors) by insurance coverage, all ages, United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",179379.668230561,4689.84311043841,,FALSE,27508,"Number of people in thousands (standard errors) by insurance coverage, < 65, United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",47811.299046408,1869.99181701819,,FALSE,27508,"Number of people in thousands (standard errors) by insurance coverage, < 65, United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",40225.413532394996,1589.90308047703,,FALSE,27508,"Number of people in thousands (standard errors) by insurance coverage, < 65, United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_ge65,"Insurance coverage, 65+","65+, Medicare only",15683.159122759,676.773001375248,,FALSE,3720,"Number of people in thousands (standard errors) by insurance coverage, 65+, United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_ge65,"Insurance coverage, 65+","65+, Medicare and private",20798.564649787,918.98532832718,,FALSE,3720,"Number of people in thousands (standard errors) by insurance coverage, 65+, United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_ge65,"Insurance coverage, 65+","65+, Medicare and other public",4062.219903422,308.423729367009,,FALSE,3720,"Number of people in thousands (standard errors) by insurance coverage, 65+, United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Insurance coverage,ins_ge65,"Insurance coverage, 65+","65+, No medicare",613.651744915,105.66737285839399,,FALSE,3720,"Number of people in thousands (standard errors) by insurance coverage, 65+, United States"
