Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,asterisk,Percent,sample_size,caption
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,14058.11190179,626.37258748637,,FALSE,2117,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,1329.103054149,163.112395845573,,FALSE,2117,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,6903.461541973999,349.061117269605,,FALSE,2117,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,Don't know/Non-response,373.20279157399995,76.3152812051232,,FALSE,2117,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,In the past year,20232.795385983,742.8220438365421,,FALSE,2117,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,More than 1 year ago,1353.4040062,138.428821957265,,FALSE,2117,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,Never had cholesterol checked,331.274314156,64.9920210048778,,FALSE,2117,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_eye,Eye exam,Don't know/Non-response,377.10521373299997,87.25377677724539,,FALSE,2117,"Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_eye,Eye exam,In the past year,15270.602013688,642.537479580895,,FALSE,2117,"Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
2011,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_eye,Eye exam,More than 1 year ago,4490.5786287930005,299.816575567711,,FALSE,2117,"Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
