Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,asterisk,Percent,sample_size,caption
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,12917.698374564,585.5640279435361,,FALSE,1909,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,1488.476267855,151.78543000276701,,FALSE,1909,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,6532.067009564,344.352165833109,,FALSE,1909,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,Don't know/Non-response,367.21288068900003,72.51833940924041,,FALSE,1909,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,In the past year,18850.781470883,703.09367059469,,FALSE,1909,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,More than 1 year ago,1334.861547387,141.664589053953,,FALSE,1909,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,Never had cholesterol checked,417.813647748,70.1931336372157,,FALSE,1909,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_eye,Eye exam,Don't know/Non-response,322.450970842,60.084646596549504,,FALSE,1909,"Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_eye,Eye exam,In the past year,14348.073805869,626.8303150082,,FALSE,1909,"Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
2010,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_eye,Eye exam,More than 1 year ago,4032.95175952,253.365005807978,,FALSE,1909,"Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
