Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,asterisk,Percent,sample_size,caption
2020,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,20589.325803967,927.713570311747,,FALSE,1581,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), United States"
2020,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,2112.2971510009997,268.719236612393,,FALSE,1581,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), United States"
2020,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,5423.802431188999,420.83989901704103,,FALSE,1581,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), United States"
2020,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,Don't know/Non-response,212.60277811,59.6316331303844,,FALSE,1581,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2020,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,In the past year,24207.705628594,1016.3527009504401,,FALSE,1581,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2020,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,More than 1 year ago,3023.769694548,342.237255307577,,FALSE,1581,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2020,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,Never had cholesterol checked,681.347284905,156.20495551061902,,FALSE,1581,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2020,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_eye,Eye exam,Don't know/Non-response,250.768481436,66.4536680807182,,FALSE,1581,"Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
2020,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_eye,Eye exam,In the past year,18363.713115660998,862.971480727246,,FALSE,1581,"Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
2020,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_eye,Eye exam,More than 1 year ago,6541.940920517,446.138723813516,,FALSE,1581,"Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
2020,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_eye,Eye exam,Never had eye exam,2969.0028685429997,351.610023536382,,FALSE,1581,"Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
2020,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_foot,Foot care,Don't know/Non-response,315.051461925,86.2019717429606,,FALSE,1581,"Foot care among adults with diabetes, number of people in thousands (standard errors), United States"
2020,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_foot,Foot care,In the past year,18590.272787404,827.007779981156,,FALSE,1581,"Foot care among adults with diabetes, number of people in thousands (standard errors), United States"
2020,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_foot,Foot care,More than 1 year ago,3867.314653298,332.431790300024,,FALSE,1581,"Foot care among adults with diabetes, number of people in thousands (standard errors), United States"
2020,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_foot,Foot care,Never had feet checked,5352.78648353,395.606925690111,,FALSE,1581,"Foot care among adults with diabetes, number of people in thousands (standard errors), United States"
2020,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_flu,Flu shot,Don't know/Non-response,393.75588915000003,117.985036624061,,FALSE,1581,"Flu shot among adults with diabetes, number of people in thousands (standard errors), United States"
2020,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_flu,Flu shot,In the past year,19925.701947481,887.0496268363,,FALSE,1581,"Flu shot among adults with diabetes, number of people in thousands (standard errors), United States"
2020,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_flu,Flu shot,More than 1 year ago,3409.537235634,299.36238214244503,,FALSE,1581,"Flu shot among adults with diabetes, number of people in thousands (standard errors), United States"
2020,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_flu,Flu shot,Never had flu shot,4396.430313892,399.361810701041,,FALSE,1581,"Flu shot among adults with diabetes, number of people in thousands (standard errors), United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,2636.057626516,332.425973690021,,FALSE,132,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,8492.714302699,571.047249118715,,FALSE,605,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,9460.553874752,525.765659841307,,FALSE,844,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,387.622255496,120.82974466567799,*,FALSE,132,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,938.734908154,168.774356814527,,FALSE,605,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,785.939987351,157.94000755187,,FALSE,844,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,577.126677357,148.457964689758,,FALSE,132,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,2101.026282592,258.568327268077,,FALSE,605,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,2745.64947124,266.54080472314996,,FALSE,844,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,11128.771929215,673.45570294919,,FALSE,737,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,1326.35716365,210.456195106006,,FALSE,737,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,2678.152959949,300.449335118571,,FALSE,737,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,20589.325803967,927.713570311747,,FALSE,1581,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,2112.2971510009997,268.719236612393,,FALSE,1581,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,5423.802431188999,420.83989901704103,,FALSE,1581,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_chol,Lipid profile,Don't know/Non-response,--,--,,FALSE,132,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_chol,Lipid profile,Don't know/Non-response,79.833991738,38.016082214795496,*,FALSE,605,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_chol,Lipid profile,Don't know/Non-response,132.768786372,45.9424549064879,*,FALSE,844,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_chol,Lipid profile,In the past year,2663.2187936249998,344.896310431652,,FALSE,132,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_chol,Lipid profile,In the past year,9791.523255147998,598.5164120665461,,FALSE,605,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_chol,Lipid profile,In the past year,11752.963579821,598.657948907281,,FALSE,844,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_chol,Lipid profile,More than 1 year ago,520.896123625,150.493803497317,,FALSE,132,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_chol,Lipid profile,More than 1 year ago,1495.9577884599998,220.088287197404,,FALSE,605,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_chol,Lipid profile,More than 1 year ago,1006.915782463,181.493576427136,,FALSE,844,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_chol,Lipid profile,Never had cholesterol checked,416.69164211900005,133.294925854638,*,FALSE,132,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_chol,Lipid profile,Never had cholesterol checked,165.160458099,53.5564098572798,*,FALSE,605,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_chol,Lipid profile,Never had cholesterol checked,99.495184687,46.9401510257266,*,FALSE,844,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2020,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_chol,Lipid profile,Don't know/Non-response,79.833991738,38.016082214795496,*,FALSE,737,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
