Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,asterisk,Percent,sample_size,caption
2014,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,15583.101532886001,720.814271743748,,FALSE,2138,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), United States"
2014,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,1796.195083045,187.734683069407,,FALSE,2138,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), United States"
2014,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,7209.541946796,375.63341226072,,FALSE,2138,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), United States"
2014,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,Don't know/Non-response,390.709768025,88.7626709970222,,FALSE,2138,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2014,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,In the past year,22083.646438745,828.710983100425,,FALSE,2138,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2014,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,More than 1 year ago,1533.181027144,167.00946268634098,,FALSE,2138,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2014,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,Never had cholesterol checked,581.301328813,92.61863178141161,,FALSE,2138,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2014,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_eye,Eye exam,Don't know/Non-response,426.718661578,86.74570283525,,FALSE,2138,"Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
2014,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_eye,Eye exam,In the past year,16736.696012622,700.799275127738,,FALSE,2138,"Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
2014,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_eye,Eye exam,More than 1 year ago,4973.649270581,328.903740013731,,FALSE,2138,"Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
2014,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_eye,Eye exam,Never had eye exam,2451.774617946,206.453776415767,,FALSE,2138,"Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
2014,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_foot,Foot care,Don't know/Non-response,463.93897184900004,109.89939510065199,,FALSE,2138,"Foot care among adults with diabetes, number of people in thousands (standard errors), United States"
