Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,asterisk,Percent,sample_size,caption
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,18892.455769030003,816.983697641399,,FALSE,1968,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,2095.495816527,196.06120859631298,,FALSE,1968,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,5285.537137356,335.403640089307,,FALSE,1968,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,Don't know/Non-response,342.177202702,83.5594494420253,,FALSE,1968,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,In the past year,22965.002317134,853.995821222728,,FALSE,1968,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,More than 1 year ago,2226.333030885,221.372950255984,,FALSE,1968,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_chol,Lipid profile,Never had cholesterol checked,739.9761721919999,130.553088813521,,FALSE,1968,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_eye,Eye exam,Don't know/Non-response,333.777694469,85.6985572477752,,FALSE,1968,"Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_eye,Eye exam,In the past year,17660.730860752003,770.829724648685,,FALSE,1968,"Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_eye,Eye exam,More than 1 year ago,5295.768572924,352.767487064511,,FALSE,1968,"Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_eye,Eye exam,Never had eye exam,2983.211594768,282.19124132845803,,FALSE,1968,"Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_foot,Foot care,Don't know/Non-response,401.509168445,94.05045326734451,,FALSE,1968,"Foot care among adults with diabetes, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_foot,Foot care,In the past year,18064.886302498002,702.157836044464,,FALSE,1968,"Foot care among adults with diabetes, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_foot,Foot care,More than 1 year ago,2357.1954934249998,224.70031003386802,,FALSE,1968,"Foot care among adults with diabetes, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_foot,Foot care,Never had feet checked,5449.897758545,365.613564780181,,FALSE,1968,"Foot care among adults with diabetes, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_flu,Flu shot,Don't know/Non-response,247.788729717,52.661383808706,,FALSE,1968,"Flu shot among adults with diabetes, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_flu,Flu shot,In the past year,17789.876612863998,800.009534096096,,FALSE,1968,"Flu shot among adults with diabetes, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_flu,Flu shot,More than 1 year ago,2998.608595963,232.23075232952198,,FALSE,1968,"Flu shot among adults with diabetes, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,(none),ind,(none),Total,Diabetes Care,diab_flu,Flu shot,Never had flu shot,5237.214784369,371.487299521204,,FALSE,1968,"Flu shot among adults with diabetes, number of people in thousands (standard errors), United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,2143.210319919,237.02145248070798,,FALSE,214,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,8005.292090956,476.025357648229,,FALSE,792,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,8743.953358154999,489.492857688218,,FALSE,962,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,512.317195935,119.846085175835,,FALSE,214,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,969.4903242529999,120.527159836975,,FALSE,792,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,613.688296339,102.35379420739301,,FALSE,962,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,602.532434527,120.908612400024,,FALSE,214,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,1924.657724592,218.287487586926,,FALSE,792,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,2758.346978237,238.921244243221,,FALSE,962,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,10148.502410875,561.658808529461,,FALSE,1006,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,1481.8075201880001,168.04851140737497,,FALSE,1006,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,2527.1901591190003,240.44323816601602,,FALSE,1006,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,18892.455769030003,816.983697641399,,FALSE,1968,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,2095.495816527,196.06120859631298,,FALSE,1968,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,5285.537137356,335.403640089307,,FALSE,1968,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_chol,Lipid profile,Don't know/Non-response,46.605697719000005,23.1293131039589,*,FALSE,214,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_chol,Lipid profile,Don't know/Non-response,85.657023999,34.5820343002274,*,FALSE,792,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_chol,Lipid profile,Don't know/Non-response,209.914480984,72.46584968142791,*,FALSE,962,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_chol,Lipid profile,In the past year,2575.211958837,260.220988056633,,FALSE,214,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_chol,Lipid profile,In the past year,9347.780839817,482.25288738085703,,FALSE,792,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_chol,Lipid profile,In the past year,11042.00951848,528.254806569425,,FALSE,962,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_chol,Lipid profile,More than 1 year ago,438.155381506,95.2105305486471,,FALSE,214,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_chol,Lipid profile,More than 1 year ago,1146.983693636,182.503065092693,,FALSE,792,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_chol,Lipid profile,More than 1 year ago,641.1939557430001,85.7416919351557,,FALSE,962,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_chol,Lipid profile,Never had cholesterol checked,198.086912319,50.9302558238646,,FALSE,214,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_chol,Lipid profile,Never had cholesterol checked,319.018582349,82.732092336918,,FALSE,792,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_chol,Lipid profile,Never had cholesterol checked,222.870677524,80.52295648584891,*,FALSE,962,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_chol,Lipid profile,Don't know/Non-response,132.262721718,41.6038726683355,*,FALSE,1006,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_chol,Lipid profile,In the past year,11922.992798653999,578.3799565625891,,FALSE,1006,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_chol,Lipid profile,More than 1 year ago,1585.1390751420001,200.467858006375,,FALSE,1006,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_chol,Lipid profile,Never had cholesterol checked,517.105494668,96.23498826485391,,FALSE,1006,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_chol,Lipid profile,Don't know/Non-response,342.177202702,83.5594494420253,,FALSE,1968,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_chol,Lipid profile,In the past year,22965.002317134,853.995821222728,,FALSE,1968,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_chol,Lipid profile,More than 1 year ago,2226.333030885,221.372950255984,,FALSE,1968,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_chol,Lipid profile,Never had cholesterol checked,739.9761721919999,130.553088813521,,FALSE,1968,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2018,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_eye,Eye exam,Don't know/Non-response,--,--,,FALSE,214,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
